SPID,date,% Paper,% Plastic
16352,2019-05-29,"0,8","0,8"
16352,2019-05-31,"1,0","1,0"
16352,2019-06-01,"0,0","0,8"
16352,2019-06-02,"0,7","0,0"
16352,2019-06-03,"0,8","0,8"
16352,2019-06-05,"1,0","0,6"
16352,2019-06-07,"1,0","0,6"
16352,2019-06-08,"0,0","0,4"
16352,2019-06-09,"0,8","0,0"
16352,2019-06-10,"1,0","1,0"
16352,2019-06-12,"1,0","1,0"
16352,2019-06-14,"1,0","1,0"
16352,2019-06-15,"0,0","0,4"
16352,2019-06-16,"1,0","0,0"
16352,2019-06-17,"0,8","1,0"
16352,2019-06-19,"1,0","0,8"
16352,2019-06-21,"1,0","1,0"
16352,2019-06-22,"0,0","0,2"
16352,2019-06-23,"0,6","0,0"
16352,2019-06-24,"0,5","1,0"
16352,2019-06-26,"0,6","0,4"
16352,2019-06-28,"1,0","1,0"
16352,2019-06-29,"0,0","0,6"
16352,2019-06-30,"1,0","0,0"
16352,2019-07-01,"0,5","0,5"
16352,2019-07-03,"0,5","0,5"
16352,2019-07-05,"0,45","0,3"
16352,2019-07-07,"1,0","0,0"
16352,2019-07-08,"0,6","1,0"
16352,2019-07-10,"0,8","0,6"
16352,2019-07-12,"1,0","0,6"
16352,2019-07-13,"0,0","0,2"
16352,2019-07-14,"0,7","0,0"
16352,2019-07-15,"0,6","0,4"
16352,2019-07-17,"0,6","0,4"
16352,2019-07-19,"0,8","0,4"
16352,2019-07-20,"0,0","0,2"
16352,2019-07-21,"1,0","0,0"
16352,2019-07-22,"0,4","0,8"
16352,2019-07-24,"0,8","0,6"
16352,2019-07-26,"0,6","0,6"
16352,2019-07-27,"0,0","0,2"
16352,2019-07-28,"0,8","0,0"
16352,2019-07-29,"0,3","0,4"
16352,2019-07-31,"1,0","0,8"
16352,2019-08-02,"1,0","1,0"
16352,2019-08-03,"0,0","0,2"
16352,2019-08-04,"0,6","0,0"
16352,2019-08-05,"0,4","0,6"
16352,2019-08-07,"0,7","0,7"
16352,2019-08-09,"1,0","1,0"
16352,2019-08-10,"0,0","0,2"
16352,2019-08-11,"0,8","0,0"
16352,2019-08-12,"1,0","1,1"
16352,2019-08-14,"0,6","0,4"
16352,2019-08-16,"1,0","1,0"
16352,2019-08-17,"0,0","0,2"
16352,2019-08-18,"1,0","0,0"
16352,2019-08-19,"1,0","1,0"
16352,2019-08-21,"1,0","1,0"
16352,2019-08-23,"0,8","0,8"
16352,2019-08-24,"0,0","0,4"
16352,2019-08-25,"1,0","0,0"
16352,2019-08-26,"0,9","1,0"
16352,2019-08-28,"0,6","0,8"
16352,2019-08-30,"1,0","0,8"
16352,2019-08-31,"0,0","0,8"
16352,2019-09-01,"1,0","0,0"
16352,2019-09-02,"1,0","1,0"
16352,2019-09-04,"1,0","1,0"
16352,2019-09-06,"1,0","1,0"
16352,2019-09-07,"0,0","0,8"
16352,2019-09-08,"1,0","0,0"
16352,2019-09-09,"1,0","1,0"
16352,2019-09-11,"0,6","0,6"
16352,2019-09-13,"0,8","0,6"
16352,2019-09-14,"0,0","0,4"
16352,2019-09-15,"1,0","0,0"
16352,2019-09-16,"1,0","1,0"
16352,2019-09-18,"0,6","0,6"
16352,2019-09-20,"0,8","0,8"
16352,2019-09-21,"0,0","1,0"
16352,2019-09-22,"1,1","0,0"
16352,2019-09-23,"1,0","1,0"
16352,2019-09-25,"1,0","0,8"
16352,2019-09-27,"1,0","1,0"
16352,2019-09-28,"0,0","0,4"
16352,2019-09-29,"1,0","0,0"
16352,2019-09-30,"1,0","1,1"
16352,2019-10-02,"0,6","0,6"
16352,2019-10-04,"1,0","0,8"
16352,2019-10-05,"0,0","1,0"
16352,2019-10-06,"1,0","0,0"
16352,2019-10-07,"1,0","1,0"
16352,2019-10-09,"0,7","0,6"
16352,2019-10-11,"1,0","1,0"
16352,2019-10-12,"0,0","0,6"
16352,2019-10-13,"1,0","0,0"
16352,2019-10-14,"1,0","1,0"
16352,2019-10-16,"0,6","0,6"
16352,2019-10-18,"1,0","1,0"
16352,2019-10-20,"0,3","0,3"
16352,2019-10-21,"1,0","1,0"
16352,2019-10-23,"0,8","0,8"
16352,2019-10-25,"1,0","1,0"
16352,2019-10-26,"0,0","0,2"
16352,2019-10-27,"1,0","0,0"
16352,2019-10-28,"0,4","0,3"
16352,2019-10-30,"1,0","1,0"
16352,2019-11-01,"0,5","0,5"
16352,2019-11-02,"0,0","0,8"
16352,2019-11-03,"0,6","0,0"
16352,2019-11-04,"1,0","1,0"
16352,2019-11-06,"1,0","1,0"
16352,2019-11-08,"1,0","1,0"
16352,2019-11-09,"0,0","0,8"
16352,2019-11-10,"1,0","0,0"
16352,2019-11-11,"1,0","1,0"
16352,2019-11-13,"1,0","1,0"
16352,2019-11-15,"1,0","1,0"
16352,2019-11-16,"0,0","0,8"
16352,2019-11-17,"1,0","0,0"
16352,2019-11-18,"1,0","1,0"
16352,2019-11-20,"0,8","0,8"
16352,2019-11-22,"0,8","0,8"
16352,2019-11-23,"0,0","0,6"
16352,2019-11-24,"1,0","0,0"
16352,2019-11-25,"1,1","1,1"
16352,2019-11-27,"1,0","1,0"
16352,2019-11-29,"1,0","1,0"
16352,2019-11-30,"0,0","0,8"
16352,2019-12-01,"1,0","0,0"
16352,2019-12-02,"0,4","0,5"
16352,2019-12-04,"1,0","1,0"
16352,2019-12-06,"1,0","0,8"
16352,2019-12-08,"0,5","0,5"
16352,2019-12-10,"1,1","1,0"
16352,2019-12-12,"1,0","1,0"
16352,2019-12-13,"1,0","1,0"
16352,2019-12-14,"1,0","0,6"
16352,2019-12-15,"0,4","0,4"
16352,2019-12-16,"1,0","1,0"
16352,2019-12-18,"1,0","1,0"
16352,2019-12-19,"1,0","0,0"
16352,2019-12-20,"1,0","1,0"
16352,2019-12-21,"1,0","0,0"
16352,2019-12-22,"1,0","1,0"
16352,2019-12-23,"1,0","1,0"
16352,2019-12-24,"1,1","1,1"
16352,2019-12-25,"1,0","1,0"
16352,2019-12-26,"1,0","0,0"
16352,2019-12-27,"1,0","1,0"
16352,2019-12-28,"0,8","0,0"
16352,2019-12-29,"0,5","0,3"
16352,2019-12-30,"1,0","1,0"
16352,2020-01-01,"1,1","1,1"
16352,2020-01-02,"0,8","0,0"
16352,2020-01-03,"0,0","1,0"
16352,2020-01-04,"1,1","0,0"
16352,2020-01-05,"0,4","0,2"
16352,2020-01-06,"1,0","1,0"
16352,2020-01-08,"1,0","1,0"
16352,2020-01-09,"0,8","0,0"
16352,2020-01-10,"0,0","1,0"
16352,2020-01-11,"0,3","0,0"
16352,2020-01-12,"0,4","0,3"
16352,2020-01-13,"1,0","1,0"
16352,2020-01-15,"1,0","0,8"
16352,2020-01-17,"1,0","1,0"
16352,2020-01-18,"0,0","1,0"
16352,2020-01-19,"0,8","0,0"
16352,2020-01-20,"1,0","1,0"
16352,2020-01-22,"1,0","1,0"
16352,2020-01-24,"1,0","1,0"
16352,2020-01-25,"0,0","0,4"
16352,2020-01-26,"1,1","0,0"
16352,2020-01-27,"0,7","1,0"
16352,2020-01-29,"0,6","0,6"
16352,2020-01-31,"1,0","1,0"
16352,2020-02-01,"0,0","0,8"
16352,2020-02-02,"1,0","0,0"
16352,2020-02-03,"1,0","1,0"
16352,2020-02-05,"1,0","1,0"
16352,2020-02-07,"1,0","1,0"
16352,2020-02-08,"0,0","0,8"
16352,2020-02-09,"1,0","0,0"
16352,2020-02-10,"1,0","1,0"
16352,2020-02-12,"1,0","0,8"
16352,2020-02-14,"1,0","1,0"
16352,2020-02-15,"0,0","0,8"
16352,2020-02-16,"1,0","0,0"
16352,2020-02-17,"0,5","0,55"
16352,2020-02-19,"0,5","0,3"
16352,2020-02-21,"0,8","0,8"
16352,2020-02-22,"0,0","0,8"
16352,2020-02-23,"1,0","0,0"
16352,2020-02-24,"1,0","1,0"
16352,2020-02-26,"1,0","1,0"
16352,2020-02-28,"1,0","1,0"
16352,2020-02-29,"0,0","1,0"
16352,2020-03-01,"1,0","0,0"
16352,2020-03-02,"1,0","1,0"
16352,2020-03-04,"1,0","1,0"
16352,2020-03-06,"1,0","1,0"
16352,2020-03-07,"0,0","1,0"
16352,2020-03-08,"1,0","0,0"
16352,2020-03-09,"1,0","1,1"
16352,2020-03-11,"1,0","1,0"
16352,2020-03-13,"1,0","1,0"
16352,2020-03-14,"0,0","1,0"
16352,2020-03-15,"1,05","0,0"
16352,2020-03-16,"1,0","1,0"
16352,2020-03-18,"1,0","1,0"
16352,2020-03-20,"1,0","1,0"
16352,2020-03-21,"0,0","1,0"
16352,2020-03-22,"1,0","0,0"
16352,2020-03-23,"1,0","1,0"
16352,2020-03-25,"1,0","1,0"
16352,2020-03-27,"1,0","1,0"
16352,2020-03-28,"0,0","1,0"
16352,2020-03-29,"1,1","0,0"
16352,2020-03-30,"1,0","1,0"
16352,2020-04-01,"1,0","1,0"
16352,2020-04-03,"1,0","1,0"
16352,2020-04-04,"0,0","1,0"
16352,2020-04-05,"1,0","0,0"
16352,2020-04-06,"1,0","1,0"
16352,2020-04-08,"1,0","1,0"
16352,2020-04-10,"1,0","1,0"
16352,2020-04-11,"0,0","1,0"
16352,2020-04-12,"1,05","0,0"
16352,2020-04-13,"1,0","0,6"
16352,2020-04-15,"1,1","1,1"
16352,2020-04-17,"1,1","1,1"
16352,2020-04-18,"0,0","1,0"
16352,2020-04-19,"1,0","0,0"
16352,2020-04-20,"1,0","1,0"
16352,2020-04-22,"1,1","1,0"
16352,2020-04-24,"1,1","1,1"
16352,2020-04-25,"0,0","1,0"
16352,2020-04-26,"1,1","0,0"
16352,2020-04-27,"1,0","1,0"
16352,2020-04-29,"1,1","1,1"
16352,2020-05-01,"1,0","1,0"
16352,2020-05-02,"0,0","1,0"
16352,2020-05-03,"1,1","0,0"
16352,2020-05-04,"1,0","1,1"
16352,2020-05-06,"1,0","1,0"
16352,2020-05-08,"1,0","1,0"
16352,2020-05-09,"0,0","1,0"
16352,2020-05-10,"1,0","0,0"
16352,2020-05-11,"1,0","1,0"
16352,2020-05-13,"1,0","1,0"
16352,2020-05-15,"1,1","1,1"
16352,2020-05-16,"0,0","1,0"
16352,2020-05-17,"1,1","0,0"
16352,2020-05-18,"1,0","1,0"
16352,2020-05-20,"1,0","1,0"
16352,2020-05-22,"1,1","1,1"
16352,2020-05-23,"0,0","1,0"
16352,2020-05-24,"1,0","0,0"
16352,2020-05-25,"1,0","1,0"
16352,2020-05-27,"1,1","1,1"
16352,2020-05-29,"1,0","1,0"
16352,2020-05-30,"0,0","1,0"
16352,2020-05-31,"1,0","0,0"
16352,2020-06-01,"1,0","1,0"
16352,2020-06-03,"1,0","1,0"
16352,2020-06-05,"1,1","1,0"
16352,2020-06-06,"0,0","1,0"
16352,2020-06-07,"1,0","0,0"
16352,2020-06-08,"1,0","1,1"
16352,2020-06-10,"1,0","1,0"
16352,2020-06-12,"1,1","1,0"
16352,2020-06-13,"0,0","0,8"
16352,2020-06-14,"1,0","0,0"
16352,2020-06-15,"1,0","1,0"
16352,2020-06-17,"1,0","1,0"
16352,2020-06-19,"1,0","1,0"
16352,2020-06-20,"0,0","1,0"
16352,2020-06-21,"0,8","0,0"
16352,2020-06-22,"1,0","1,0"
16352,2020-06-23,"0,0","0,8"
16352,2020-06-24,"0,5","0,1"
16352,2020-06-25,"0,0","1,0"
16352,2020-06-26,"1,0","1,0"
16352,2020-06-27,"0,0","1,0"
16352,2020-06-28,"1,1","0,0"
16352,2020-06-29,"1,0","1,0"
16352,2020-06-30,"0,0","0,8"
16352,2020-07-01,"1,0","1,0"
16352,2020-07-02,"0,0","1,0"
16352,2020-07-03,"1,0","1,0"
16352,2020-07-04,"0,0","1,0"
16352,2020-07-05,"1,1","0,0"
16352,2020-07-06,"1,0","1,0"
16352,2020-07-07,"0,0","1,0"
16352,2020-07-08,"1,0","1,0"
16352,2020-07-09,"0,0","1,0"
16352,2020-07-10,"1,0","1,0"
16352,2020-07-11,"0,0","1,0"
16352,2020-07-12,"1,0","0,0"
16352,2020-07-13,"1,0","1,0"
16352,2020-07-14,"0,0","1,0"
16352,2020-07-15,"1,0","1,0"
16352,2020-07-16,"0,0","0,8"
16352,2020-07-17,"1,0","1,0"
16352,2020-07-18,"0,0","1,0"
16352,2020-07-19,"1,0","0,0"
16352,2020-07-20,"1,0","1,0"
16352,2020-07-21,"0,0","0,8"
16352,2020-07-22,"1,0","0,8"
16352,2020-07-23,"0,0","1,0"
16352,2020-07-24,"1,0","1,0"
16352,2020-07-25,"0,0","1,0"
16352,2020-07-26,"1,0","0,0"
16352,2020-07-27,"1,0","1,0"
16352,2020-07-28,"0,0","0,8"
16352,2020-07-29,"1,0","1,0"
16352,2020-07-30,"0,0","1,0"
16352,2020-07-31,"1,0","1,0"
16352,2020-08-01,"0,0","1,0"
16352,2020-08-02,"1,0","0,0"
16352,2020-08-03,"0,8","0,8"
16352,2020-08-04,"0,0","1,0"
16352,2020-08-05,"1,0","1,0"
16352,2020-08-06,"0,0","1,0"
16352,2020-08-07,"1,0","1,0"
16352,2020-08-08,"0,0","0,8"
16352,2020-08-09,"0,6","0,0"
16352,2020-08-10,"1,0","1,0"
16352,2020-08-11,"0,0","1,0"
16352,2020-08-12,"1,0","1,0"
16352,2020-08-13,"0,0","1,0"
16352,2020-08-14,"1,1","1,0"
16352,2020-08-15,"0,0","1,0"
16352,2020-08-16,"1,0","0,0"
16352,2020-08-17,"1,0","1,0"
16352,2020-08-18,"0,0","1,0"
16352,2020-08-19,"1,0","1,0"
16352,2020-08-20,"0,0","0,8"
16352,2020-08-21,"1,0","0,8"
16352,2020-08-22,"0,0","0,8"
16352,2020-08-23,"1,0","0,0"
16352,2020-08-24,"1,0","1,0"
16352,2020-08-25,"0,0","0,8"
16352,2020-08-26,"1,0","1,0"
16352,2020-08-27,"0,0","1,0"
16352,2020-08-28,"1,0","1,0"
16352,2020-08-29,"0,0","0,8"
16352,2020-08-30,"1,0","0,0"
16352,2020-08-31,"1,0","1,0"
16352,2020-09-01,"0,0","1,0"
16352,2020-09-02,"1,0","1,0"
16352,2020-09-03,"0,0","1,0"
16352,2020-09-04,"1,0","1,0"
16352,2020-09-05,"0,0","1,0"
16352,2020-09-06,"1,0","0,0"
16352,2020-09-07,"1,0","1,0"
16352,2020-09-08,"0,0","1,0"
16352,2020-09-09,"1,0","1,0"
16352,2020-09-10,"0,0","1,0"
16352,2020-09-11,"1,0","1,0"
16352,2020-09-12,"0,0","1,0"
16352,2020-09-13,"1,0","0,0"
16352,2020-09-14,"1,0","1,0"
16352,2020-09-15,"0,0","1,0"
16352,2020-09-16,"1,0","1,0"
16352,2020-09-17,"0,0","1,0"
16352,2020-09-18,"1,0","1,0"
16352,2020-09-19,"0,0","1,0"
16352,2020-09-20,"1,0","0,0"
16352,2020-09-21,"1,0","1,0"
16352,2020-09-22,"0,0","0,8"
16352,2020-09-23,"1,0","1,0"
16352,2020-09-24,"0,0","1,0"
16352,2020-09-25,"1,0","1,0"
16352,2020-09-26,"0,0","0,8"
16352,2020-09-27,"1,0","0,0"
16352,2020-09-28,"1,0","1,0"
16352,2020-09-29,"0,0","1,0"
16352,2020-09-30,"1,0","1,0"
16352,2020-10-01,"0,0","1,0"
16352,2020-10-02,"1,0","1,0"
16352,2020-10-03,"0,0","0,8"
16352,2020-10-04,"1,0","0,0"
16352,2020-10-05,"1,0","1,0"
16352,2020-10-06,"0,0","0,8"
16352,2020-10-07,"1,0","1,0"
16352,2020-10-08,"0,0","0,6"
16352,2020-10-09,"1,0","1,0"
16352,2020-10-10,"0,0","0,8"
16352,2020-10-11,"1,0","0,0"
16352,2020-10-12,"1,0","1,0"
16352,2020-10-13,"0,0","0,8"
16352,2020-10-14,"1,1","1,0"
16352,2020-10-15,"0,0","0,4"
16352,2020-10-16,"1,0","1,0"
16352,2020-10-17,"0,0","1,0"
16352,2020-10-18,"1,0","0,0"
16352,2020-10-19,"1,0","1,0"
16352,2020-10-20,"0,0","0,8"
16352,2020-10-21,"1,0","1,0"
16352,2020-10-22,"0,0","1,0"
16352,2020-10-23,"1,0","1,0"
16352,2020-10-24,"0,0","1,0"
16352,2020-10-25,"1,05","0,0"
16352,2020-10-26,"1,0","1,0"
16352,2020-10-27,"0,0","1,0"
16352,2020-10-28,"1,0","1,0"
16352,2020-10-29,"0,0","1,0"
16352,2020-10-30,"1,0","1,0"
16352,2020-10-31,"0,0","1,0"
16352,2020-11-01,"1,1","0,0"
16352,2020-11-02,"1,0","1,0"
16352,2020-11-03,"0,0","1,0"
16352,2020-11-04,"1,0","1,0"
16352,2020-11-05,"0,0","1,0"
16352,2020-11-06,"1,0","1,0"
16352,2020-11-07,"0,0","1,0"
16352,2020-11-08,"1,0","0,0"
16352,2020-11-09,"1,0","1,0"
16352,2020-11-10,"1,0","1,0"
16352,2020-11-11,"1,0","1,0"
16352,2020-11-12,"0,0","1,0"
16352,2020-11-13,"1,0","1,0"
16352,2020-11-14,"0,0","1,0"
16352,2020-11-15,"1,0","0,0"
16352,2020-11-16,"1,0","1,0"
16352,2020-11-17,"0,0","1,0"
16352,2020-11-18,"1,0","1,0"
16352,2020-11-19,"0,0","1,0"
16352,2020-11-20,"1,0","1,0"
16352,2020-11-21,"0,0","0,8"
16352,2020-11-22,"1,0","0,0"
16352,2020-11-23,"1,0","1,0"
16352,2020-11-24,"0,0","1,0"
16352,2020-11-25,"1,0","1,0"
16352,2020-11-26,"0,0","1,0"
16352,2020-11-27,"1,0","1,0"
16352,2020-11-28,"0,0","0,8"
16352,2020-11-29,"1,0","0,0"
16352,2020-11-30,"1,0","1,0"
16352,2020-12-01,"1,0","1,0"
16352,2020-12-02,"1,0","1,0"
16352,2020-12-03,"1,0","1,0"
16352,2020-12-04,"1,0","1,0"
16352,2020-12-05,"1,0","1,0"
16352,2020-12-06,"1,0","0,0"
16352,2020-12-07,"1,0","1,0"
16352,2020-12-08,"1,0","1,0"
16352,2020-12-09,"0,5","0,5"
16352,2020-12-10,"0,8","0,8"
16352,2020-12-11,"1,0","1,0"
16352,2020-12-12,"1,0","1,0"
16352,2020-12-13,"1,0","1,0"
16352,2020-12-14,"1,0","1,0"
16352,2020-12-15,"0,8","0,8"
16352,2020-12-16,"1,0","1,0"
16352,2020-12-17,"1,0","1,0"
16352,2020-12-18,"1,0","1,0"
16352,2020-12-19,"1,0","0,8"
16352,2020-12-20,"1,1","1,1"
16352,2020-12-21,"1,0","1,0"
16352,2020-12-22,"1,0","1,0"
16352,2020-12-23,"1,0","1,0"
16352,2020-12-24,"1,0","1,0"
16352,2020-12-25,"1,0","1,0"
16352,2020-12-26,"1,0","1,0"
16352,2020-12-27,"1,0","1,0"
16352,2020-12-28,"1,0","1,0"
16352,2020-12-29,"1,0","1,0"
16352,2020-12-30,"1,0","1,0"
16352,2020-12-31,"1,0","1,0"
16352,2021-01-02,"1,0","1,0"
16352,2021-01-03,"1,0","0,0"
16352,2021-01-04,"1,0","1,0"
16352,2021-01-05,"0,8","0,8"
16352,2021-01-06,"1,0","1,0"
16352,2021-01-07,"0,8","0,8"
16352,2021-01-08,"1,0","1,0"
16352,2021-01-09,"1,0","1,0"
16352,2021-01-10,"1,0","1,0"
16352,2021-01-11,"1,0","1,0"
16352,2021-01-12,"0,8","0,8"
16352,2021-01-13,"1,0","1,0"
16352,2021-01-14,"0,6","0,0"
16352,2021-01-15,"1,0","1,0"
16352,2021-01-16,"1,0","1,0"
16352,2021-01-17,"1,1","1,0"
16352,2021-01-18,"1,0","1,0"
16352,2021-01-19,"0,0","1,0"
16352,2021-01-20,"1,1","1,0"
16352,2021-01-21,"0,0","1,0"
16352,2021-01-22,"0,5","0,4"
16352,2021-01-23,"0,0","0,6"
16352,2021-01-24,"1,0","0,0"
16352,2021-01-25,"1,0","1,0"
16352,2021-01-26,"0,0","1,0"
16352,2021-01-27,"1,0","1,0"
16352,2021-01-28,"0,0","0,8"
16352,2021-01-29,"1,0","1,0"
16352,2021-01-30,"0,0","1,0"
16352,2021-01-31,"1,1","1,1"
16352,2021-02-01,"1,0","1,0"
16352,2021-02-02,"0,0","1,0"
16352,2021-02-03,"1,0","1,0"
16352,2021-02-04,"0,0","0,8"
16352,2021-02-05,"1,0","1,0"
16352,2021-02-06,"0,0","1,0"
16352,2021-02-07,"1,1","1,1"
16352,2021-02-08,"1,0","1,0"
16352,2021-02-09,"0,0","0,8"
16352,2021-02-10,"1,0","1,0"
16352,2021-02-11,"0,0","1,0"
16352,2021-02-12,"0,55","0,5"
16352,2021-02-13,"1,0","0,8"
16352,2021-02-14,"0,8","0,0"
16352,2021-02-15,"1,0","1,0"
16352,2021-02-17,"1,1","1,0"
16352,2021-02-18,"0,0","1,0"
16352,2021-02-19,"1,0","1,0"
16352,2021-02-20,"1,0","1,0"
16352,2021-02-21,"1,1","1,0"
16352,2021-02-22,"1,1","1,0"
16352,2021-02-23,"0,0","1,0"
16352,2021-02-24,"1,0","1,0"
16352,2021-02-25,"0,0","0,75"
16352,2021-02-26,"1,0","1,0"
16352,2021-02-27,"1,1","1,0"
16352,2021-02-28,"1,1","0,0"
16352,2021-03-01,"1,0","1,0"
16352,2021-03-02,"0,0","1,0"
16352,2021-03-03,"1,1","1,0"
16352,2021-03-04,"0,0","0,8"
16352,2021-03-05,"1,1","1,0"
16352,2021-03-06,"1,0","1,0"
16352,2021-03-07,"1,1","1,0"
16352,2021-03-08,"1,0","1,0"
16352,2021-03-09,"0,0","0,8"
16352,2021-03-10,"1,1","1,0"
16352,2021-03-11,"1,05","1,1"
16352,2021-03-12,"1,0","1,0"
16352,2021-03-13,"1,0","1,0"
16352,2021-03-14,"1,0","0,0"
16352,2021-03-15,"1,0","1,0"
16352,2021-03-16,"1,0","1,0"
16352,2021-03-17,"1,0","1,0"
16352,2021-03-18,"1,0","1,0"
16352,2021-03-19,"1,0","1,0"
16352,2021-03-20,"1,0","1,0"
16352,2021-03-21,"1,0","0,0"
16352,2021-03-22,"1,0","1,0"
16352,2021-03-23,"1,1","1,0"
16371,2019-01-01,"1,0","0,75"
16371,2019-01-03,"0,62","0,25"
16371,2019-01-05,"0,5","0,2"
16371,2019-01-08,"0,55","0,5"
16371,2019-01-10,"0,0","0,25"
16371,2019-01-12,"0,5","0,375"
16371,2019-01-15,"1,0","1,0"
16371,2019-01-17,"0,0","0,5"
16371,2019-01-19,"0,25","0,2"
16371,2019-01-22,"1,1","1,0"
16371,2019-01-24,"0,0","0,25"
16371,2019-01-26,"0,5","0,5"
16371,2019-01-29,"0,75","0,75"
16371,2019-01-31,"0,0","0,25"
16371,2019-02-02,"0,25","0,375"
16371,2019-02-05,"1,0","0,5"
16371,2019-02-07,"0,0","0,25"
16371,2019-02-09,"0,16666666666666666","0,6666666666666666"
16371,2019-02-12,"1,1","0,75"
16371,2019-02-14,"0,0","0,25"
16371,2019-02-16,"0,25","0,4166666666666667"
16371,2019-02-19,"1,0","1,0"
16371,2019-02-21,"0,0","0,25"
16371,2019-02-23,"0,25","0,25"
16371,2019-02-26,"0,5","0,5"
16371,2019-02-28,"0,0","0,5"
16371,2019-03-02,"0,25","0,375"
16371,2019-03-05,"0,75","0,75"
16371,2019-03-07,"0,0","0,2"
16371,2019-03-09,"0,25","0,3"
16371,2019-03-12,"1,0","1,0"
16371,2019-03-14,"0,0","0,2"
16371,2019-03-16,"0,25","0,3"
16371,2019-03-19,"1,0","0,8"
16371,2019-03-21,"0,0","0,4"
16371,2019-03-23,"0,3","0,2"
16371,2019-03-26,"1,0","1,0"
16371,2019-03-28,"0,0","0,4"
16371,2019-03-30,"0,3","0,3"
16371,2019-04-02,"1,0","0,6"
16371,2019-04-04,"0,0","0,2"
16371,2019-04-06,"0,25","0,3"
16371,2019-04-09,"1,0","1,0"
16371,2019-04-11,"0,0","0,2"
16371,2019-04-13,"0,35","0,5"
16371,2019-04-16,"0,6","0,6"
16371,2019-04-18,"0,0","0,2"
16371,2019-04-20,"0,45","0,3"
16371,2019-04-23,"1,0","0,8"
16371,2019-04-25,"0,0","0,2"
16371,2019-04-27,"0,3","0,3"
16371,2019-04-30,"1,1","0,8"
16371,2019-05-02,"0,0","0,2"
16371,2019-05-04,"0,5","0,5"
16371,2019-05-07,"1,0","0,6"
16371,2019-05-09,"0,0","0,2"
16371,2019-05-11,"0,5","0,3"
16371,2019-05-14,"1,0","1,0"
16371,2019-05-16,"0,0","0,2"
16371,2019-05-18,"0,4","0,4"
16371,2019-05-21,"1,0","0,6"
16371,2019-05-23,"0,0","0,2"
16371,2019-05-25,"0,35","0,3"
16371,2019-05-28,"1,0","1,0"
16371,2019-05-30,"0,0","0,4"
16371,2019-06-01,"0,5","0,3"
16371,2019-06-04,"1,0","1,0"
16371,2019-06-06,"0,0","0,2"
16371,2019-06-08,"0,5","0,4"
16371,2019-06-11,"1,0","0,6"
16371,2019-06-13,"0,0","0,4"
16371,2019-06-15,"0,45","0,3"
16371,2019-06-18,"0,9","1,0"
16371,2019-06-20,"0,0","0,2"
16371,2019-06-22,"0,5","0,2"
16371,2019-06-25,"1,0","0,6"
16371,2019-06-27,"0,0","0,2"
16371,2019-06-29,"0,35","0,3"
16371,2019-07-02,"0,45","0,3"
16371,2019-07-04,"0,25","0,3"
16371,2019-07-06,"0,4","0,2"
16371,2019-07-09,"1,0","0,8"
16371,2019-07-11,"0,0","0,2"
16371,2019-07-13,"0,9","0,0"
16371,2019-07-16,"0,8","0,6"
16371,2019-07-18,"0,0","0,2"
16371,2019-07-20,"0,45","0,2"
16371,2019-07-23,"0,8","0,6"
16371,2019-07-25,"0,0","0,2"
16371,2019-07-27,"0,25","0,2"
16371,2019-07-30,"1,0","0,6"
16371,2019-08-01,"0,0","0,4"
16371,2019-08-03,"0,0","0,2"
16371,2019-08-06,"1,1","0,6"
16371,2019-08-08,"0,0","0,2"
16371,2019-08-10,"0,4","0,1"
16371,2019-08-13,"1,0","0,6"
16371,2019-08-15,"0,0","0,2"
16371,2019-08-17,"0,5","0,2"
16371,2019-08-20,"1,0","1,0"
16371,2019-08-22,"0,0","0,2"
16371,2019-08-24,"0,35","0,4"
16371,2019-08-27,"1,1","1,0"
16371,2019-08-29,"0,0","0,2"
16371,2019-08-31,"0,45","0,4"
16371,2019-09-03,"1,0","1,0"
16371,2019-09-05,"0,0","0,2"
16371,2019-09-07,"0,45","0,5"
16371,2019-09-10,"1,0","1,0"
16371,2019-09-12,"0,0","0,2"
16371,2019-09-14,"0,5","0,2"
16371,2019-09-17,"1,0","1,0"
16371,2019-09-19,"0,0","0,2"
16371,2019-09-21,"0,5","0,4"
16371,2019-09-24,"0,2","0,2"
16371,2019-09-26,"0,0","0,6"
16371,2019-09-28,"0,35","0,3"
16371,2019-10-01,"1,0","1,0"
16371,2019-10-03,"0,0","0,2"
16371,2019-10-05,"1,0","0,8"
16371,2019-10-08,"1,1","1,0"
16371,2019-10-10,"0,0","0,6"
16371,2019-10-12,"0,8","0,6"
16371,2019-10-15,"0,8","0,8"
16371,2019-10-17,"0,0","0,8"
16371,2019-10-19,"0,8","0,0"
16371,2019-10-22,"1,0","0,8"
16371,2019-10-24,"0,0","1,0"
16371,2019-10-26,"0,3","0,1"
16371,2019-10-29,"1,0","1,0"
16371,2019-10-31,"0,0","0,8"
16371,2019-11-02,"0,2","0,4"
16371,2019-11-05,"1,0","0,8"
16371,2019-11-07,"0,0","0,8"
16371,2019-11-09,"0,3","0,3"
16371,2019-11-12,"1,0","1,0"
16371,2019-11-14,"0,0","0,8"
16371,2019-11-16,"0,3","0,3"
16371,2019-11-19,"1,0","1,0"
16371,2019-11-21,"0,0","0,8"
16371,2019-11-23,"0,2","0,4"
16371,2019-11-26,"1,0","0,8"
16371,2019-11-28,"0,0","0,6"
16371,2019-11-30,"0,25","0,3"
